v1, v2, dup lines, v1_lines, v2_lines
1.0, 1.0, 400, 1202, 1202
1.0, 1.0.1, 400, 1202, 1202
1.0, 1.0.2, 358, 1202, 1383
1.0, 1.0.3, 358, 1202, 1304
1.0, 1.0.4, 310, 1202, 2131
1.0, 1.1, 67, 1202, 2536
1.0, 1.1.1, 67, 1202, 2563
1.0, 1.1.2, 67, 1202, 2629
1.0, 1.1.3, 67, 1202, 2937
1.0, 1.1.3.1, 67, 1202, 2939
1.0, 1.1.4, 67, 1202, 3284
1.0, 1.2, 0, 1202, 1942
1.0, 1.2.1, 0, 1202, 1958
1.0.1, 1.0, 400, 1202, 1202
1.0.1, 1.0.1, 400, 1202, 1202
1.0.1, 1.0.2, 358, 1202, 1383
1.0.1, 1.0.3, 358, 1202, 1304
1.0.1, 1.0.4, 310, 1202, 2131
1.0.1, 1.1, 67, 1202, 2536
1.0.1, 1.1.1, 67, 1202, 2563
1.0.1, 1.1.2, 67, 1202, 2629
1.0.1, 1.1.3, 67, 1202, 2937
1.0.1, 1.1.3.1, 67, 1202, 2939
1.0.1, 1.1.4, 67, 1202, 3284
1.0.1, 1.2, 0, 1202, 1942
1.0.1, 1.2.1, 0, 1202, 1958
1.0.2, 1.0, 531, 1383, 1202
1.0.2, 1.0.1, 531, 1383, 1202
1.0.2, 1.0.2, 572, 1383, 1383
1.0.2, 1.0.3, 572, 1383, 1304
1.0.2, 1.0.4, 478, 1383, 2131
1.0.2, 1.1, 177, 1383, 2536
1.0.2, 1.1.1, 177, 1383, 2563
1.0.2, 1.1.2, 177, 1383, 2629
1.0.2, 1.1.3, 93, 1383, 2937
1.0.2, 1.1.3.1, 93, 1383, 2939
1.0.2, 1.1.4, 93, 1383, 3284
1.0.2, 1.2, 0, 1383, 1942
1.0.2, 1.2.1, 0, 1383, 1958
1.0.3, 1.0, 536, 1304, 1202
1.0.3, 1.0.1, 536, 1304, 1202
1.0.3, 1.0.2, 580, 1304, 1383
1.0.3, 1.0.3, 580, 1304, 1304
1.0.3, 1.0.4, 495, 1304, 2131
1.0.3, 1.1, 185, 1304, 2536
1.0.3, 1.1.1, 185, 1304, 2563
1.0.3, 1.1.2, 185, 1304, 2629
1.0.3, 1.1.3, 101, 1304, 2937
1.0.3, 1.1.3.1, 101, 1304, 2939
1.0.3, 1.1.4, 101, 1304, 3284
1.0.3, 1.2, 0, 1304, 1942
1.0.3, 1.2.1, 0, 1304, 1958
1.0.4, 1.0, 518, 2131, 1202
1.0.4, 1.0.1, 518, 2131, 1202
1.0.4, 1.0.2, 562, 2131, 1383
1.0.4, 1.0.3, 562, 2131, 1304
1.0.4, 1.0.4, 551, 2131, 2131
1.0.4, 1.1, 327, 2131, 2536
1.0.4, 1.1.1, 327, 2131, 2563
1.0.4, 1.1.2, 411, 2131, 2629
1.0.4, 1.1.3, 241, 2131, 2937
1.0.4, 1.1.3.1, 241, 2131, 2939
1.0.4, 1.1.4, 210, 2131, 3284
1.0.4, 1.2, 0, 2131, 1942
1.0.4, 1.2.1, 0, 2131, 1958
1.1, 1.0, 100, 2536, 1202
1.1, 1.0.1, 100, 2536, 1202
1.1, 1.0.2, 137, 2536, 1383
1.1, 1.0.3, 137, 2536, 1304
1.1, 1.0.4, 315, 2536, 2131
1.1, 1.1, 549, 2536, 2536
1.1, 1.1.1, 549, 2536, 2563
1.1, 1.1.2, 542, 2536, 2629
1.1, 1.1.3, 502, 2536, 2937
1.1, 1.1.3.1, 502, 2536, 2939
1.1, 1.1.4, 378, 2536, 3284
1.1, 1.2, 100, 2536, 1942
1.1, 1.2.1, 100, 2536, 1958
1.1, 1.2.2, 25, 2536, 2092
1.1, 1.2.3, 25, 2536, 2116
1.1, 1.2.4, 25, 2536, 2197
1.1, 1.2.5, 25, 2536, 2197
1.1, 1.2.6, 25, 2536, 2200
1.1.1, 1.0, 100, 2563, 1202
1.1.1, 1.0.1, 100, 2563, 1202
1.1.1, 1.0.2, 137, 2563, 1383
1.1.1, 1.0.3, 137, 2563, 1304
1.1.1, 1.0.4, 315, 2563, 2131
1.1.1, 1.1, 551, 2563, 2536
1.1.1, 1.1.1, 567, 2563, 2563
1.1.1, 1.1.2, 560, 2563, 2629
1.1.1, 1.1.3, 506, 2563, 2937
1.1.1, 1.1.3.1, 506, 2563, 2939
1.1.1, 1.1.4, 394, 2563, 3284
1.1.1, 1.2, 100, 2563, 1942
1.1.1, 1.2.1, 100, 2563, 1958
1.1.1, 1.2.2, 25, 2563, 2092
1.1.1, 1.2.3, 25, 2563, 2116
1.1.1, 1.2.4, 25, 2563, 2197
1.1.1, 1.2.5, 25, 2563, 2197
1.1.1, 1.2.6, 25, 2563, 2200
1.1.2, 1.0, 103, 2629, 1202
1.1.2, 1.0.1, 103, 2629, 1202
1.1.2, 1.0.2, 136, 2629, 1383
1.1.2, 1.0.3, 136, 2629, 1304
1.1.2, 1.0.4, 447, 2629, 2131
1.1.2, 1.1, 567, 2629, 2536
1.1.2, 1.1.1, 567, 2629, 2563
1.1.2, 1.1.2, 673, 2629, 2629
1.1.2, 1.1.3, 562, 2629, 2937
1.1.2, 1.1.3.1, 562, 2629, 2939
1.1.2, 1.1.4, 497, 2629, 3284
1.1.2, 1.2, 101, 2629, 1942
1.1.2, 1.2.1, 101, 2629, 1958
1.1.2, 1.2.2, 26, 2629, 2092
1.1.2, 1.2.3, 26, 2629, 2116
1.1.2, 1.2.4, 26, 2629, 2197
1.1.2, 1.2.5, 26, 2629, 2197
1.1.2, 1.2.6, 26, 2629, 2200
1.1.3, 1.0, 102, 2937, 1202
1.1.3, 1.0.1, 102, 2937, 1202
1.1.3, 1.0.2, 102, 2937, 1383
1.1.3, 1.0.3, 102, 2937, 1304
1.1.3, 1.0.4, 253, 2937, 2131
1.1.3, 1.1, 638, 2937, 2536
1.1.3, 1.1.1, 638, 2937, 2563
1.1.3, 1.1.2, 638, 2937, 2629
1.1.3, 1.1.3, 677, 2937, 2937
1.1.3, 1.1.3.1, 677, 2937, 2939
1.1.3, 1.1.4, 619, 2937, 3284
1.1.3, 1.2, 362, 2937, 1942
1.1.3, 1.2.1, 362, 2937, 1958
1.1.3, 1.2.2, 210, 2937, 2092
1.1.3, 1.2.3, 210, 2937, 2116
1.1.3, 1.2.4, 184, 2937, 2197
1.1.3, 1.2.5, 184, 2937, 2197
1.1.3, 1.2.6, 184, 2937, 2200
1.1.3.1, 1.0, 114, 2939, 1202
1.1.3.1, 1.0.1, 114, 2939, 1202
1.1.3.1, 1.0.2, 114, 2939, 1383
1.1.3.1, 1.0.3, 114, 2939, 1304
1.1.3.1, 1.0.4, 265, 2939, 2131
1.1.3.1, 1.1, 639, 2939, 2536
1.1.3.1, 1.1.1, 639, 2939, 2563
1.1.3.1, 1.1.2, 639, 2939, 2629
1.1.3.1, 1.1.3, 665, 2939, 2937
1.1.3.1, 1.1.3.1, 665, 2939, 2939
1.1.3.1, 1.1.4, 630, 2939, 3284
1.1.3.1, 1.2, 362, 2939, 1942
1.1.3.1, 1.2.1, 362, 2939, 1958
1.1.3.1, 1.2.2, 210, 2939, 2092
1.1.3.1, 1.2.3, 210, 2939, 2116
1.1.3.1, 1.2.4, 184, 2939, 2197
1.1.3.1, 1.2.5, 184, 2939, 2197
1.1.3.1, 1.2.6, 184, 2939, 2200
1.1.4, 1.0, 117, 3284, 1202
1.1.4, 1.0.1, 117, 3284, 1202
1.1.4, 1.0.2, 117, 3284, 1383
1.1.4, 1.0.3, 117, 3284, 1304
1.1.4, 1.0.4, 153, 3284, 2131
1.1.4, 1.1, 406, 3284, 2536
1.1.4, 1.1.1, 411, 3284, 2563
1.1.4, 1.1.2, 421, 3284, 2629
1.1.4, 1.1.3, 573, 3284, 2937
1.1.4, 1.1.3.1, 573, 3284, 2939
1.1.4, 1.1.4, 671, 3284, 3284
1.1.4, 1.2, 288, 3284, 1942
1.1.4, 1.2.1, 288, 3284, 1958
1.1.4, 1.2.2, 155, 3284, 2092
1.1.4, 1.2.3, 155, 3284, 2116
1.1.4, 1.2.4, 141, 3284, 2197
1.1.4, 1.2.5, 141, 3284, 2197
1.1.4, 1.2.6, 141, 3284, 2200
1.10.0, 1.10.0, 878, 5322, 5322
1.10.0, 1.10.1, 878, 5322, 5318
1.10.0, 1.10.2, 878, 5322, 5325
1.10.0, 1.11.0, 870, 5322, 15110
1.10.0, 1.11.1, 870, 5322, 15088
1.10.0, 1.11.2, 870, 5322, 15107
1.10.0, 1.11.3, 870, 5322, 15107
1.10.0, 1.12.0, 795, 5322, 6336
1.10.0, 1.12.1, 795, 5322, 6335
1.10.0, 1.12.2, 795, 5322, 6328
1.10.0, 1.12.3, 795, 5322, 6323
1.10.0, 1.12.4, 795, 5322, 6323
1.10.0, 1.4, 29, 5322, 3296
1.10.0, 1.4.0, 29, 5322, 3296
1.10.0, 1.4.1, 61, 5322, 3349
1.10.0, 1.4.2, 61, 5322, 3455
1.10.0, 1.4.3, 112, 5322, 3790
1.10.0, 1.4.4, 112, 5322, 3890
1.10.0, 1.5, 129, 5322, 4379
1.10.0, 1.5.0, 129, 5322, 4379
1.10.0, 1.5.1, 202, 5322, 4447
1.10.0, 1.5.2, 202, 5322, 4479
1.10.0, 1.6, 228, 5322, 4867
1.10.0, 1.6.0, 228, 5322, 4867
1.10.0, 1.6.1, 228, 5322, 4914
1.10.0, 1.6.2, 228, 5322, 4950
1.10.0, 1.6.3, 242, 5322, 5204
1.10.0, 1.6.4, 242, 5322, 5204
1.10.0, 1.7, 345, 5322, 5398
1.10.0, 1.7.0, 345, 5322, 5398
1.10.0, 1.7.1, 362, 5322, 5373
1.10.0, 1.7.2, 402, 5322, 5473
1.10.0, 1.8.0, 607, 5322, 5314
1.10.0, 1.8.1, 639, 5322, 5319
1.10.0, 1.8.2, 628, 5322, 5323
1.10.0, 1.8.3, 664, 5322, 5335
1.10.0, 1.9.0, 850, 5322, 5269
1.10.0, 1.9.1, 876, 5322, 5290
1.10.0, 2.0.0, 783, 5322, 4804
1.10.0, 2.0.1, 787, 5322, 4825
1.10.0, 2.0.2, 787, 5322, 4819
1.10.0, 2.0.3, 787, 5322, 4829
1.10.0, 2.1.0, 766, 5322, 14476
1.10.0, 2.1.1, 766, 5322, 14525
1.10.0, 2.1.2, 766, 5322, 14536
1.10.0, 2.1.3, 766, 5322, 14536
1.10.0, 2.1.4, 766, 5322, 14536
1.10.0, 2.2.0, 731, 5322, 5749
1.10.0, 2.2.1, 731, 5322, 5747
1.10.0, 2.2.2, 731, 5322, 5749
1.10.0, 2.2.3, 731, 5322, 5749
1.10.0, 2.2.4, 731, 5322, 5742
1.10.0, 3.0.0, 664, 5322, 6013
1.10.0, 3.1.0, 664, 5322, 6034
1.10.0, 3.1.1, 616, 5322, 6095
1.10.0, 3.2.0, 587, 5322, 6117
1.10.0, 3.2.1, 587, 5322, 6117
1.10.0, 3.3.0, 586, 5322, 6235
1.10.0, 3.3.1, 586, 5322, 6235
1.10.0, 3.4.0, 586, 5322, 6352
1.10.0, 3.4.1, 586, 5322, 6357
1.10.1, 1.10.0, 880, 5318, 5322
1.10.1, 1.10.1, 880, 5318, 5318
1.10.1, 1.10.2, 880, 5318, 5325
1.10.1, 1.11.0, 874, 5318, 15110
1.10.1, 1.11.1, 866, 5318, 15088
1.10.1, 1.11.2, 866, 5318, 15107
1.10.1, 1.11.3, 866, 5318, 15107
1.10.1, 1.12.0, 805, 5318, 6336
1.10.1, 1.12.1, 805, 5318, 6335
1.10.1, 1.12.2, 805, 5318, 6328
1.10.1, 1.12.3, 805, 5318, 6323
1.10.1, 1.12.4, 805, 5318, 6323
1.10.1, 1.4, 29, 5318, 3296
1.10.1, 1.4.0, 29, 5318, 3296
1.10.1, 1.4.1, 61, 5318, 3349
1.10.1, 1.4.2, 61, 5318, 3455
1.10.1, 1.4.3, 112, 5318, 3790
1.10.1, 1.4.4, 112, 5318, 3890
1.10.1, 1.5, 129, 5318, 4379
1.10.1, 1.5.0, 129, 5318, 4379
1.10.1, 1.5.1, 203, 5318, 4447
1.10.1, 1.5.2, 203, 5318, 4479
1.10.1, 1.6, 229, 5318, 4867
1.10.1, 1.6.0, 229, 5318, 4867
1.10.1, 1.6.1, 229, 5318, 4914
1.10.1, 1.6.2, 229, 5318, 4950
1.10.1, 1.6.3, 243, 5318, 5204
1.10.1, 1.6.4, 243, 5318, 5204
1.10.1, 1.7, 346, 5318, 5398
1.10.1, 1.7.0, 346, 5318, 5398
1.10.1, 1.7.1, 363, 5318, 5373
1.10.1, 1.7.2, 403, 5318, 5473
1.10.1, 1.8.0, 601, 5318, 5314
1.10.1, 1.8.1, 633, 5318, 5319
1.10.1, 1.8.2, 622, 5318, 5323
1.10.1, 1.8.3, 660, 5318, 5335
1.10.1, 1.9.0, 856, 5318, 5269
1.10.1, 1.9.1, 880, 5318, 5290
1.10.1, 2.0.0, 786, 5318, 4804
1.10.1, 2.0.1, 790, 5318, 4825
1.10.1, 2.0.2, 790, 5318, 4819
1.10.1, 2.0.3, 790, 5318, 4829
1.10.1, 2.1.0, 767, 5318, 14476
1.10.1, 2.1.1, 759, 5318, 14525
1.10.1, 2.1.2, 759, 5318, 14536
1.10.1, 2.1.3, 759, 5318, 14536
1.10.1, 2.1.4, 759, 5318, 14536
1.10.1, 2.2.0, 739, 5318, 5749
1.10.1, 2.2.1, 739, 5318, 5747
1.10.1, 2.2.2, 739, 5318, 5749
1.10.1, 2.2.3, 739, 5318, 5749
1.10.1, 2.2.4, 739, 5318, 5742
1.10.1, 3.0.0, 653, 5318, 6013
1.10.1, 3.1.0, 653, 5318, 6034
1.10.1, 3.1.1, 605, 5318, 6095
1.10.1, 3.2.0, 576, 5318, 6117
1.10.1, 3.2.1, 576, 5318, 6117
1.10.1, 3.3.0, 560, 5318, 6235
1.10.1, 3.3.1, 560, 5318, 6235
1.10.1, 3.4.0, 560, 5318, 6352
1.10.1, 3.4.1, 560, 5318, 6357
1.10.2, 1.10.0, 884, 5325, 5322
1.10.2, 1.10.1, 884, 5325, 5318
1.10.2, 1.10.2, 884, 5325, 5325
1.10.2, 1.11.0, 873, 5325, 15110
1.10.2, 1.11.1, 865, 5325, 15088
1.10.2, 1.11.2, 865, 5325, 15107
1.10.2, 1.11.3, 865, 5325, 15107
1.10.2, 1.12.0, 804, 5325, 6336
1.10.2, 1.12.1, 804, 5325, 6335
1.10.2, 1.12.2, 804, 5325, 6328
1.10.2, 1.12.3, 804, 5325, 6323
1.10.2, 1.12.4, 804, 5325, 6323
1.10.2, 1.4, 29, 5325, 3296
1.10.2, 1.4.0, 29, 5325, 3296
1.10.2, 1.4.1, 61, 5325, 3349
1.10.2, 1.4.2, 61, 5325, 3455
1.10.2, 1.4.3, 112, 5325, 3790
1.10.2, 1.4.4, 112, 5325, 3890
1.10.2, 1.5, 129, 5325, 4379
1.10.2, 1.5.0, 129, 5325, 4379
1.10.2, 1.5.1, 225, 5325, 4447
1.10.2, 1.5.2, 225, 5325, 4479
1.10.2, 1.6, 251, 5325, 4867
1.10.2, 1.6.0, 251, 5325, 4867
1.10.2, 1.6.1, 251, 5325, 4914
1.10.2, 1.6.2, 251, 5325, 4950
1.10.2, 1.6.3, 265, 5325, 5204
1.10.2, 1.6.4, 265, 5325, 5204
1.10.2, 1.7, 439, 5325, 5398
1.10.2, 1.7.0, 439, 5325, 5398
1.10.2, 1.7.1, 456, 5325, 5373
1.10.2, 1.7.2, 496, 5325, 5473
1.10.2, 1.8.0, 663, 5325, 5314
1.10.2, 1.8.1, 681, 5325, 5319
1.10.2, 1.8.2, 670, 5325, 5323
1.10.2, 1.8.3, 709, 5325, 5335
1.10.2, 1.9.0, 860, 5325, 5269
1.10.2, 1.9.1, 887, 5325, 5290
1.10.2, 2.0.0, 799, 5325, 4804
1.10.2, 2.0.1, 806, 5325, 4825
1.10.2, 2.0.2, 806, 5325, 4819
1.10.2, 2.0.3, 806, 5325, 4829
1.10.2, 2.1.0, 783, 5325, 14476
1.10.2, 2.1.1, 775, 5325, 14525
1.10.2, 2.1.2, 775, 5325, 14536
1.10.2, 2.1.3, 775, 5325, 14536
1.10.2, 2.1.4, 775, 5325, 14536
1.10.2, 2.2.0, 727, 5325, 5749
1.10.2, 2.2.1, 727, 5325, 5747
1.10.2, 2.2.2, 727, 5325, 5749
1.10.2, 2.2.3, 727, 5325, 5749
1.10.2, 2.2.4, 727, 5325, 5742
1.10.2, 3.0.0, 613, 5325, 6013
1.10.2, 3.1.0, 613, 5325, 6034
1.10.2, 3.1.1, 597, 5325, 6095
1.10.2, 3.2.0, 563, 5325, 6117
1.10.2, 3.2.1, 563, 5325, 6117
1.10.2, 3.3.0, 549, 5325, 6235
1.10.2, 3.3.1, 549, 5325, 6235
1.10.2, 3.4.0, 549, 5325, 6352
1.10.2, 3.4.1, 549, 5325, 6357
1.11.0, 1.10.0, 751, 15110, 5322
1.11.0, 1.10.1, 751, 15110, 5318
1.11.0, 1.10.2, 751, 15110, 5325
1.11.0, 1.11.0, 853, 15110, 15110
1.11.0, 1.11.1, 853, 15110, 15088
1.11.0, 1.11.2, 853, 15110, 15107
1.11.0, 1.11.3, 853, 15110, 15107
1.11.0, 1.12.0, 712, 15110, 6336
1.11.0, 1.12.1, 712, 15110, 6335
1.11.0, 1.12.2, 712, 15110, 6328
1.11.0, 1.12.3, 712, 15110, 6323
1.11.0, 1.12.4, 712, 15110, 6323
1.11.0, 1.4, 29, 15110, 3296
1.11.0, 1.4.0, 29, 15110, 3296
1.11.0, 1.4.1, 49, 15110, 3349
1.11.0, 1.4.2, 49, 15110, 3455
1.11.0, 1.4.3, 103, 15110, 3790
1.11.0, 1.4.4, 103, 15110, 3890
1.11.0, 1.5, 108, 15110, 4379
1.11.0, 1.5.0, 108, 15110, 4379
1.11.0, 1.5.1, 154, 15110, 4447
1.11.0, 1.5.2, 154, 15110, 4479
1.11.0, 1.6, 154, 15110, 4867
1.11.0, 1.6.0, 154, 15110, 4867
1.11.0, 1.6.1, 154, 15110, 4914
1.11.0, 1.6.2, 154, 15110, 4950
1.11.0, 1.6.3, 168, 15110, 5204
1.11.0, 1.6.4, 168, 15110, 5204
1.11.0, 1.7, 298, 15110, 5398
1.11.0, 1.7.0, 298, 15110, 5398
1.11.0, 1.7.1, 321, 15110, 5373
1.11.0, 1.7.2, 321, 15110, 5473
1.11.0, 1.8.0, 551, 15110, 5314
1.11.0, 1.8.1, 560, 15110, 5319
1.11.0, 1.8.2, 566, 15110, 5323
1.11.0, 1.8.3, 568, 15110, 5335
1.11.0, 1.9.0, 786, 15110, 5269
1.11.0, 1.9.1, 724, 15110, 5290
1.11.0, 2.0.0, 654, 15110, 4804
1.11.0, 2.0.1, 669, 15110, 4825
1.11.0, 2.0.2, 669, 15110, 4819
1.11.0, 2.0.3, 669, 15110, 4829
1.11.0, 2.1.0, 668, 15110, 14476
1.11.0, 2.1.1, 646, 15110, 14525
1.11.0, 2.1.2, 646, 15110, 14536
1.11.0, 2.1.3, 646, 15110, 14536
1.11.0, 2.1.4, 646, 15110, 14536
1.11.0, 2.2.0, 607, 15110, 5749
1.11.0, 2.2.1, 607, 15110, 5747
1.11.0, 2.2.2, 607, 15110, 5749
1.11.0, 2.2.3, 607, 15110, 5749
1.11.0, 2.2.4, 607, 15110, 5742
1.11.0, 3.0.0, 506, 15110, 6013
1.11.0, 3.1.0, 506, 15110, 6034
1.11.0, 3.1.1, 517, 15110, 6095
1.11.0, 3.2.0, 495, 15110, 6117
1.11.0, 3.2.1, 495, 15110, 6117
1.11.0, 3.3.0, 478, 15110, 6235
1.11.0, 3.3.1, 478, 15110, 6235
1.11.0, 3.4.0, 481, 15110, 6352
1.11.0, 3.4.1, 481, 15110, 6357
1.11.1, 1.10.0, 752, 15088, 5322
1.11.1, 1.10.1, 752, 15088, 5318
1.11.1, 1.10.2, 752, 15088, 5325
1.11.1, 1.11.0, 847, 15088, 15110
1.11.1, 1.11.1, 854, 15088, 15088
1.11.1, 1.11.2, 854, 15088, 15107
1.11.1, 1.11.3, 854, 15088, 15107
1.11.1, 1.12.0, 691, 15088, 6336
1.11.1, 1.12.1, 691, 15088, 6335
1.11.1, 1.12.2, 691, 15088, 6328
1.11.1, 1.12.3, 691, 15088, 6323
1.11.1, 1.12.4, 691, 15088, 6323
1.11.1, 1.4, 29, 15088, 3296
1.11.1, 1.4.0, 29, 15088, 3296
1.11.1, 1.4.1, 49, 15088, 3349
1.11.1, 1.4.2, 49, 15088, 3455
1.11.1, 1.4.3, 103, 15088, 3790
1.11.1, 1.4.4, 103, 15088, 3890
1.11.1, 1.5, 103, 15088, 4379
1.11.1, 1.5.0, 103, 15088, 4379
1.11.1, 1.5.1, 154, 15088, 4447
1.11.1, 1.5.2, 154, 15088, 4479
1.11.1, 1.6, 154, 15088, 4867
1.11.1, 1.6.0, 154, 15088, 4867
1.11.1, 1.6.1, 154, 15088, 4914
1.11.1, 1.6.2, 154, 15088, 4950
1.11.1, 1.6.3, 168, 15088, 5204
1.11.1, 1.6.4, 168, 15088, 5204
1.11.1, 1.7, 302, 15088, 5398
1.11.1, 1.7.0, 302, 15088, 5398
1.11.1, 1.7.1, 325, 15088, 5373
1.11.1, 1.7.2, 325, 15088, 5473
1.11.1, 1.8.0, 595, 15088, 5314
1.11.1, 1.8.1, 604, 15088, 5319
1.11.1, 1.8.2, 618, 15088, 5323
1.11.1, 1.8.3, 612, 15088, 5335
1.11.1, 1.9.0, 753, 15088, 5269
1.11.1, 1.9.1, 698, 15088, 5290
1.11.1, 2.0.0, 611, 15088, 4804
1.11.1, 2.0.1, 627, 15088, 4825
1.11.1, 2.0.2, 627, 15088, 4819
1.11.1, 2.0.3, 627, 15088, 4829
1.11.1, 2.1.0, 626, 15088, 14476
1.11.1, 2.1.1, 662, 15088, 14525
1.11.1, 2.1.2, 662, 15088, 14536
1.11.1, 2.1.3, 662, 15088, 14536
1.11.1, 2.1.4, 662, 15088, 14536
1.11.1, 2.2.0, 609, 15088, 5749
1.11.1, 2.2.1, 609, 15088, 5747
1.11.1, 2.2.2, 609, 15088, 5749
1.11.1, 2.2.3, 609, 15088, 5749
1.11.1, 2.2.4, 609, 15088, 5742
1.11.1, 3.0.0, 562, 15088, 6013
1.11.1, 3.1.0, 562, 15088, 6034
1.11.1, 3.1.1, 569, 15088, 6095
1.11.1, 3.2.0, 495, 15088, 6117
1.11.1, 3.2.1, 495, 15088, 6117
1.11.1, 3.3.0, 478, 15088, 6235
1.11.1, 3.3.1, 478, 15088, 6235
1.11.1, 3.4.0, 481, 15088, 6352
1.11.1, 3.4.1, 481, 15088, 6357
1.11.2, 1.10.0, 754, 15107, 5322
1.11.2, 1.10.1, 754, 15107, 5318
1.11.2, 1.10.2, 754, 15107, 5325
1.11.2, 1.11.0, 849, 15107, 15110
1.11.2, 1.11.1, 856, 15107, 15088
1.11.2, 1.11.2, 856, 15107, 15107
1.11.2, 1.11.3, 856, 15107, 15107
1.11.2, 1.12.0, 692, 15107, 6336
1.11.2, 1.12.1, 692, 15107, 6335
1.11.2, 1.12.2, 692, 15107, 6328
1.11.2, 1.12.3, 692, 15107, 6323
1.11.2, 1.12.4, 692, 15107, 6323
1.11.2, 1.4, 29, 15107, 3296
1.11.2, 1.4.0, 29, 15107, 3296
1.11.2, 1.4.1, 49, 15107, 3349
1.11.2, 1.4.2, 49, 15107, 3455
1.11.2, 1.4.3, 103, 15107, 3790
1.11.2, 1.4.4, 103, 15107, 3890
1.11.2, 1.5, 103, 15107, 4379
1.11.2, 1.5.0, 103, 15107, 4379
1.11.2, 1.5.1, 154, 15107, 4447
1.11.2, 1.5.2, 154, 15107, 4479
1.11.2, 1.6, 154, 15107, 4867
1.11.2, 1.6.0, 154, 15107, 4867
1.11.2, 1.6.1, 154, 15107, 4914
1.11.2, 1.6.2, 154, 15107, 4950
1.11.2, 1.6.3, 168, 15107, 5204
1.11.2, 1.6.4, 168, 15107, 5204
1.11.2, 1.7, 302, 15107, 5398
1.11.2, 1.7.0, 302, 15107, 5398
1.11.2, 1.7.1, 325, 15107, 5373
1.11.2, 1.7.2, 325, 15107, 5473
1.11.2, 1.8.0, 596, 15107, 5314
1.11.2, 1.8.1, 605, 15107, 5319
1.11.2, 1.8.2, 619, 15107, 5323
1.11.2, 1.8.3, 613, 15107, 5335
1.11.2, 1.9.0, 755, 15107, 5269
1.11.2, 1.9.1, 700, 15107, 5290
1.11.2, 2.0.0, 613, 15107, 4804
1.11.2, 2.0.1, 629, 15107, 4825
1.11.2, 2.0.2, 629, 15107, 4819
1.11.2, 2.0.3, 629, 15107, 4829
1.11.2, 2.1.0, 627, 15107, 14476
1.11.2, 2.1.1, 663, 15107, 14525
1.11.2, 2.1.2, 663, 15107, 14536
1.11.2, 2.1.3, 663, 15107, 14536
1.11.2, 2.1.4, 663, 15107, 14536
1.11.2, 2.2.0, 610, 15107, 5749
1.11.2, 2.2.1, 610, 15107, 5747
1.11.2, 2.2.2, 610, 15107, 5749
1.11.2, 2.2.3, 610, 15107, 5749
1.11.2, 2.2.4, 610, 15107, 5742
1.11.2, 3.0.0, 572, 15107, 6013
1.11.2, 3.1.0, 572, 15107, 6034
1.11.2, 3.1.1, 573, 15107, 6095
1.11.2, 3.2.0, 504, 15107, 6117
1.11.2, 3.2.1, 504, 15107, 6117
1.11.2, 3.3.0, 487, 15107, 6235
1.11.2, 3.3.1, 487, 15107, 6235
1.11.2, 3.4.0, 490, 15107, 6352
1.11.2, 3.4.1, 490, 15107, 6357
1.11.3, 1.10.0, 754, 15107, 5322
1.11.3, 1.10.1, 754, 15107, 5318
1.11.3, 1.10.2, 754, 15107, 5325
1.11.3, 1.11.0, 849, 15107, 15110
1.11.3, 1.11.1, 856, 15107, 15088
1.11.3, 1.11.2, 856, 15107, 15107
1.11.3, 1.11.3, 856, 15107, 15107
1.11.3, 1.12.0, 692, 15107, 6336
1.11.3, 1.12.1, 692, 15107, 6335
1.11.3, 1.12.2, 692, 15107, 6328
1.11.3, 1.12.3, 692, 15107, 6323
